ADD_Name,EPA_Name,District,Market,Month_Name,Yr,Commodity,Price,Collection_Date
Kasungu,Nachisaka,Dowa,Dowa,April,2024,Soya beans,,2024-04-30
Kasungu,Mponela,Dowa,Mponela,April,2024,Soya beans,,2024-04-30
Kasungu,Madisi,Dowa,Madisi,April,2024,Soya beans,,2024-04-30
Kasungu,Bowe,Dowa,Bowe,April,2024,Soya beans,887.5,2024-04-30
Kasungu,Nambuma,Dowa,Nambuma,April,2024,Soya beans,,2024-04-30
Kasungu,Santhe,Kasungu,Santhe,April,2024,Soya beans,,2024-04-30
Kasungu,Chipala,Kasungu,Kasungu,April,2024,Soya beans,,2024-04-30
Kasungu,Chamama,Kasungu,Chamama,April,2024,Soya beans,,2024-04-30
Kasungu,Kaluluma,Kasungu,Nkhamenya,April,2024,Soya beans,,2024-04-30
Kasungu,Kaluluma,Kasungu,Chatoloma,April,2024,Soya beans,,2024-04-30
Kasungu,Mkanda,Mchinji,Mkanda,April,2024,Soya beans,1183.3,2024-04-30
Kasungu,Zulu,Mchinji,Mchinji,April,2024,Soya beans,1385.7,2024-04-30
Lilongwe,Chilaza,Lilongwe,Msundwe,April,2024,Soya beans,,2024-04-30
Lilongwe,Demera,Lilongwe,Kasiya,April,2024,Soya beans,733.3,2024-04-30
Lilongwe,Chitsime,Lilongwe,Lilongwe,April,2024,Soya beans,1200.0,2024-04-30
Lilongwe,Mitundu,Lilongwe,Mitundu,April,2024,Soya beans,850.0,2024-04-30
Lilongwe,Chitsime,Lilongwe,Nanjiri,April,2024,Soya beans,600.0,2024-04-30
Lilongwe,Chitekwere,Lilongwe,Nkhoma,April,2024,Soya beans,690.0,2024-04-30
Lilongwe,Lobi,Dedza,Thete,April,2024,Soya beans,762.5,2024-04-30
Lilongwe,Mtakataka,Dedza,Mtakataka,April,2024,Soya beans,,2024-04-30
Lilongwe,Linthipe,Dedza,Chimbiya,April,2024,Soya beans,925.55,2024-04-30
Lilongwe,Bembeke,Dedza,Bembeke Turn off,April,2024,Soya beans,,2024-04-30
Lilongwe,Njolomole,Ntcheu,Lizulu,April,2024,Soya beans,,2024-04-30
Lilongwe,Sharpevale,Ntcheu,Sharpevaley,April,2024,Soya beans,,2024-04-30
Lilongwe,Tsangano,Ntcheu,Tsangano Turn off,April,2024,Soya beans,,2024-04-30
Lilongwe,Nsipe,Ntcheu,Ntcheu,April,2024,Soya beans,1284.6,2024-04-30
Lilongwe,Manjawira,Ntcheu,Ntonda,April,2024,Soya beans,,2024-04-30
Machinga,Bazale,Balaka,Balaka,April,2024,Soya beans,1457.28,2024-04-30
Machinga,Chikweo,Machinga,Ntaja,April,2024,Soya beans,,2024-04-30
Machinga,Mpiya,Machinga,Namwera,April,2024,Soya beans,,2024-04-30
Machinga,Mbwadzulu,Mangochi,Monkey Bay,April,2024,Soya beans,,2024-04-30
Machinga,Nasenga,Mangochi,Mangochi,April,2024,Soya beans,,2024-04-30
Machinga,Mtubwi,Machinga,Liwonde,April,2024,Soya beans,,2024-04-30
Machinga,Mpokwa,Zomba,Jali,April,2024,Soya beans,,2024-04-30
Machinga,Ngwelero,Zomba,Mayaka,April,2024,Soya beans,,2024-04-30
Machinga,Thondwe,Zomba,Zomba,April,2024,Soya beans,,2024-04-30
Machinga,Thondwe,Zomba,Thondwe,April,2024,Soya beans,,2024-04-30
Blantyre,Mbulumbuzi,Chiradzulu,Chiradzulu,April,2024,Soya beans,1100.45,2024-04-30
Blantyre,Lunzu,Blantyre,Lunzu,April,2024,Soya beans,1041.41,2024-04-30
Blantyre,Mtonda,Blantyre,Limbe,April,2024,Soya beans,,2024-04-30
Blantyre,Dwale,Thyolo,Bvumbwe,April,2024,Soya beans,1100.13,2024-04-30
Blantyre,Nkhonjeni,Thyolo,Luncheza,April,2024,Soya beans,1700.0,2024-04-30
Blantyre,Mwanza,Mwanza,Mwanza,April,2024,Soya beans,1200.0,2024-04-30
Blantyre,Neno,Neno,Neno,April,2024,Soya beans,1200.0,2024-04-30
Blantyre,Nkhulambe,Phalombe,Chiringa,April,2024,Soya beans,,2024-04-30
Blantyre,Naminjiwa,Phalombe,Phalombe,April,2024,Soya beans,,2024-04-30
Blantyre,Milonde,Mulanje,Muloza,April,2024,Soya beans,1352.6,2024-04-30
Shirevalley,Mitole,Chikwawa,Chikhwawa,April,2024,Soya beans,1500.0,2024-04-30
Shirevalley,Mikalango,Chikwawa,Ngabu,April,2024,Soya beans,,2024-04-30
Shirevalley,Mbewe,Chikwawa,Nchalo,April,2024,Soya beans,1600.0,2024-04-30
Shirevalley,Magoti,Nsanje,Bangula,April,2024,Soya beans,,2024-04-30
Shirevalley,Zunde,Nsanje,Nsanje,April,2024,Soya beans,,2024-04-30
Karonga,Misuku,Chitipa,Misuku,May,2024,Soya beans,,2024-05-31
Karonga,Kavukuku,Chitipa,Nthalire,May,2024,Soya beans,,2024-05-31
Karonga,Lufita,Chitipa,Chitipa,May,2024,Soya beans,,2024-05-31
Karonga,Mpata,Karonga,Karonga,May,2024,Soya beans,1278.34,2024-05-31
Karonga,Vinthukutu,Karonga,Chilumba,May,2024,Soya beans,839.0,2024-05-31
Mzuzu,Bolero,Rumphi,Rumphi,May,2024,Soya beans,,2024-05-31
Mzuzu,Katowo,Rumphi,Hewe,May,2024,Soya beans,,2024-05-31
Mzuzu,Emsizini,Mzimba,Mzuzu,May,2024,Soya beans,,2024-05-31
Mzuzu,Kazomba,Mzimba,Mzimba,May,2024,Soya beans,172.45,2024-05-31
Mzuzu,Mbawa,Mzimba,Embangweni,May,2024,Soya beans,1033.3,2024-05-31
Mzuzu,Champhira,Mzimba,Jenda,May,2024,Soya beans,966.7,2024-05-31
Mzuzu,Mpamba,Nkhata,Mpamba,May,2024,Soya beans,,2024-05-31
Mzuzu,Nkhata Bay,Nkhata,Nkhata Bay,May,2024,Soya beans,,2024-05-31
Mzuzu,Chintheche,Nkhata,Chintheche,May,2024,Soya beans,,2024-05-31
Salima,Nkhunga,Nkhotakota,Dwangwa,May,2024,Soya beans,1200.0,2024-05-31
Salima,Linga,Nkhotakota,Nkhotakota,May,2024,Soya beans,1000.0,2024-05-31
Salima,Mwansambo,Nkhotakota,Mwansambo,May,2024,Soya beans,,2024-05-31
Salima,Tembwe,Salima,Salima,May,2024,Soya beans,,2024-05-31
Kasungu,Chikwatula,Ntchisi,Ntchisi,May,2024,Soya beans,1370.0,2024-05-31
Kasungu,Malomo,Ntchisi,Malomo,May,2024,Soya beans,1100.0,2024-05-31
Kasungu,Nachisaka,Dowa,Dowa,May,2024,Soya beans,1100.0,2024-05-31
Kasungu,Mponela,Dowa,Mponela,May,2024,Soya beans,,2024-05-31
Kasungu,Madisi,Dowa,Madisi,May,2024,Soya beans,,2024-05-31
Kasungu,Bowe,Dowa,Bowe,May,2024,Soya beans,,2024-05-31
Kasungu,Nambuma,Dowa,Nambuma,May,2024,Soya beans,,2024-05-31
Kasungu,Santhe,Kasungu,Santhe,May,2024,Soya beans,,2024-05-31
Kasungu,Chipala,Kasungu,Kasungu,May,2024,Soya beans,1075.0,2024-05-31
Kasungu,Chamama,Kasungu,Chamama,May,2024,Soya beans,1010.0,2024-05-31
Kasungu,Kaluluma,Kasungu,Nkhamenya,May,2024,Soya beans,1100.0,2024-05-31
Kasungu,Kaluluma,Kasungu,Chatoloma,May,2024,Soya beans,1190.65,2024-05-31
Kasungu,Mkanda,Mchinji,Mkanda,May,2024,Soya beans,1505.6,2024-05-31
Kasungu,Zulu,Mchinji,Mchinji,May,2024,Soya beans,,2024-05-31
Lilongwe,Chilaza,Lilongwe,Msundwe,May,2024,Soya beans,,2024-05-31
Lilongwe,Demera,Lilongwe,Kasiya,May,2024,Soya beans,950.0,2024-05-31
Lilongwe,Chitsime,Lilongwe,Lilongwe,May,2024,Soya beans,1400.0,2024-05-31
Lilongwe,Mitundu,Lilongwe,Mitundu,May,2024,Soya beans,900.0,2024-05-31
Lilongwe,Chitsime,Lilongwe,Nanjiri,May,2024,Soya beans,1800.0,2024-05-31
Lilongwe,Chitekwere,Lilongwe,Nkhoma,May,2024,Soya beans,850.0,2024-05-31
Lilongwe,Lobi,Dedza,Thete,May,2024,Soya beans,1100.0,2024-05-31
Lilongwe,Mtakataka,Dedza,Mtakataka,May,2024,Soya beans,,2024-05-31
Lilongwe,Linthipe,Dedza,Chimbiya,May,2024,Soya beans,1080.23,2024-05-31
Lilongwe,Bembeke,Dedza,Bembeke Turn off,May,2024,Soya beans,1000.0,2024-05-31
Lilongwe,Njolomole,Ntcheu,Lizulu,May,2024,Soya beans,1200.0,2024-05-31
Lilongwe,Sharpevale,Ntcheu,Sharpevaley,May,2024,Soya beans,,2024-05-31
Lilongwe,Tsangano,Ntcheu,Tsangano Turn off,May,2024,Soya beans,,2024-05-31
Lilongwe,Nsipe,Ntcheu,Ntcheu,May,2024,Soya beans,,2024-05-31
Lilongwe,Manjawira,Ntcheu,Ntonda,May,2024,Soya beans,,2024-05-31
Machinga,Bazale,Balaka,Balaka,May,2024,Soya beans,1569.34,2024-05-31
Machinga,Chikweo,Machinga,Ntaja,May,2024,Soya beans,,2024-05-31
Machinga,Mpiya,Machinga,Namwera,May,2024,Soya beans,,2024-05-31
Machinga,Mbwadzulu,Mangochi,Monkey Bay,May,2024,Soya beans,2037.81,2024-05-31
Machinga,Nasenga,Mangochi,Mangochi,May,2024,Soya beans,1946.74,2024-05-31
Machinga,Mtubwi,Machinga,Liwonde,May,2024,Soya beans,1894.5,2024-05-31
Machinga,Mpokwa,Zomba,Jali,May,2024,Soya beans,1300.25,2024-05-31
Machinga,Ngwelero,Zomba,Mayaka,May,2024,Soya beans,1642.25,2024-05-31
Machinga,Thondwe,Zomba,Zomba,May,2024,Soya beans,1500.23,2024-05-31
Machinga,Thondwe,Zomba,Thondwe,May,2024,Soya beans,1350.26,2024-05-31
Blantyre,Mbulumbuzi,Chiradzulu,Chiradzulu,May,2024,Soya beans,1450.505,2024-05-31
Blantyre,Lunzu,Blantyre,Lunzu,May,2024,Soya beans,1388.39,2024-05-31
Blantyre,Mtonda,Blantyre,Limbe,May,2024,Soya beans,,2024-05-31
Blantyre,Dwale,Thyolo,Bvumbwe,May,2024,Soya beans,,2024-05-31
Blantyre,Nkhonjeni,Thyolo,Luncheza,May,2024,Soya beans,1500.0,2024-05-31
Blantyre,Mwanza,Mwanza,Mwanza,May,2024,Soya beans,1320.5,2024-05-31
Blantyre,Neno,Neno,Neno,May,2024,Soya beans,1400.0,2024-05-31
Blantyre,Nkhulambe,Phalombe,Chiringa,May,2024,Soya beans,,2024-05-31
Blantyre,Naminjiwa,Phalombe,Phalombe,May,2024,Soya beans,700.0,2024-05-31
Blantyre,Milonde,Mulanje,Muloza,May,2024,Soya beans,,2024-05-31
Shirevalley,Mitole,Chikwawa,Chikhwawa,May,2024,Soya beans,1000.0,2024-05-31
Shirevalley,Mikalango,Chikwawa,Ngabu,May,2024,Soya beans,,2024-05-31
Shirevalley,Mbewe,Chikwawa,Nchalo,May,2024,Soya beans,,2024-05-31
Shirevalley,Magoti,Nsanje,Bangula,May,2024,Soya beans,,2024-05-31
Shirevalley,Zunde,Nsanje,Nsanje,May,2024,Soya beans,,2024-05-31
Karonga,Misuku,Chitipa,Misuku,January,2024,Beans,1465.254,2024-01-31
Karonga,Kavukuku,Chitipa,Nthalire,January,2024,Beans,,2024-01-31
Karonga,Lufita,Chitipa,Chitipa,January,2024,Beans,,2024-01-31
Karonga,Mpata,Karonga,Karonga,January,2024,Beans,1890.57,2024-01-31
Karonga,Vinthukutu,Karonga,Chilumba,January,2024,Beans,,2024-01-31
Mzuzu,Bolero,Rumphi,Rumphi,January,2024,Beans,,2024-01-31
Mzuzu,Katowo,Rumphi,Hewe,January,2024,Beans,,2024-01-31
Mzuzu,Emsizini,Mzimba,Mzuzu,January,2024,Beans,2483.2,2024-01-31
Mzuzu,Kazomba,Mzimba,Mzimba,January,2024,Beans,,2024-01-31
Mzuzu,Mbawa,Mzimba,Embangweni,January,2024,Beans,2073.1,2024-01-31
Mzuzu,Champhira,Mzimba,Jenda,January,2024,Beans,2398.1,2024-01-31
Mzuzu,Mpamba,Nkhata,Mpamba,January,2024,Beans,,2024-01-31
Mzuzu,Nkhata Bay,Nkhata,Nkhata Bay,January,2024,Beans,1225.25,2024-01-31
Mzuzu,Chintheche,Nkhata,Chintheche,January,2024,Beans,1962.57,2024-01-31
Salima,Nkhunga,Nkhotakota,Dwangwa,January,2024,Beans,2400.0,2024-01-31
Salima,Linga,Nkhotakota,Nkhotakota,January,2024,Beans,2500.0,2024-01-31
Salima,Mwansambo,Nkhotakota,Mwansambo,January,2024,Beans,,2024-01-31
Salima,Tembwe,Salima,Salima,January,2024,Beans,3200.0,2024-01-31
Kasungu,Chikwatula,Ntchisi,Ntchisi,January,2024,Beans,2262.5,2024-01-31
Kasungu,Malomo,Ntchisi,Malomo,January,2024,Beans,2333.3,2024-01-31
Kasungu,Nachisaka,Dowa,Dowa,January,2024,Beans,,2024-01-31
Kasungu,Mponela,Dowa,Mponela,January,2024,Beans,,2024-01-31
Kasungu,Madisi,Dowa,Madisi,January,2024,Beans,,2024-01-31
Kasungu,Bowe,Dowa,Bowe,January,2024,Beans,,2024-01-31
Kasungu,Nambuma,Dowa,Nambuma,January,2024,Beans,,2024-01-31
Kasungu,Santhe,Kasungu,Santhe,January,2024,Beans,,2024-01-31
Kasungu,Chipala,Kasungu,Kasungu,January,2024,Beans,2300.0,2024-01-31
Kasungu,Chamama,Kasungu,Chamama,January,2024,Beans,3500.0,2024-01-31
Kasungu,Kaluluma,Kasungu,Nkhamenya,January,2024,Beans,1996.52,2024-01-31
Kasungu,Kaluluma,Kasungu,Chatoloma,January,2024,Beans,20042.23,2024-01-31
Kasungu,Mkanda,Mchinji,Mkanda,January,2024,Beans,2600.0,2024-01-31
Kasungu,Zulu,Mchinji,Mchinji,January,2024,Beans,3272.6,2024-01-31
Lilongwe,Chilaza,Lilongwe,Msundwe,January,2024,Beans,,2024-01-31
Lilongwe,Demera,Lilongwe,Kasiya,January,2024,Beans,,2024-01-31
Lilongwe,Chitsime,Lilongwe,Lilongwe,January,2024,Beans,,2024-01-31
Lilongwe,Mitundu,Lilongwe,Mitundu,January,2024,Beans,2552.0,2024-01-31
Lilongwe,Chitsime,Lilongwe,Nanjiri,January,2024,Beans,1800.0,2024-01-31
Lilongwe,Chitekwere,Lilongwe,Nkhoma,January,2024,Beans,,2024-01-31
Lilongwe,Lobi,Dedza,Thete,January,2024,Beans,2200.0,2024-01-31
Lilongwe,Mtakataka,Dedza,Mtakataka,January,2024,Beans,3000.0,2024-01-31
Lilongwe,Linthipe,Dedza,Chimbiya,January,2024,Beans,1987.78,2024-01-31
Lilongwe,Bembeke,Dedza,Bembeke Turn off,January,2024,Beans,1900.0,2024-01-31
Lilongwe,Njolomole,Ntcheu,Lizulu,January,2024,Beans,,2024-01-31
Lilongwe,Sharpevale,Ntcheu,Sharpevaley,January,2024,Beans,,2024-01-31
Lilongwe,Tsangano,Ntcheu,Tsangano Turn off,January,2024,Beans,,2024-01-31
Lilongwe,Nsipe,Ntcheu,Ntcheu,January,2024,Beans,,2024-01-31
Lilongwe,Manjawira,Ntcheu,Ntonda,January,2024,Beans,,2024-01-31
Machinga,Bazale,Balaka,Balaka,January,2024,Beans,3412.96,2024-01-31
Machinga,Chikweo,Machinga,Ntaja,January,2024,Beans,,2024-01-31
Machinga,Mpiya,Machinga,Namwera,January,2024,Beans,1535.32,2024-01-31
Machinga,Mbwadzulu,Mangochi,Monkey Bay,January,2024,Beans,3050.0,2024-01-31
Machinga,Nasenga,Mangochi,Mangochi,January,2024,Beans,3100.0,2024-01-31
Machinga,Mtubwi,Machinga,Liwonde,January,2024,Beans,2850.0,2024-01-31
Machinga,Mpokwa,Zomba,Jali,January,2024,Beans,3000.77,2024-01-31
Machinga,Ngwelero,Zomba,Mayaka,January,2024,Beans,3000.43,2024-01-31
Machinga,Thondwe,Zomba,Zomba,January,2024,Beans,3000.43,2024-01-31
Machinga,Thondwe,Zomba,Thondwe,January,2024,Beans,2800.56,2024-01-31
Blantyre,Mbulumbuzi,Chiradzulu,Chiradzulu,January,2024,Beans,3160.65,2024-01-31
Blantyre,Lunzu,Blantyre,Lunzu,January,2024,Beans,3188.63,2024-01-31
Blantyre,Mtonda,Blantyre,Limbe,January,2024,Beans,,2024-01-31
Blantyre,Dwale,Thyolo,Bvumbwe,January,2024,Beans,2600.18,2024-01-31
Blantyre,Nkhonjeni,Thyolo,Luncheza,January,2024,Beans,2625.0,2024-01-31
Blantyre,Mwanza,Mwanza,Mwanza,January,2024,Beans,2389.19,2024-01-31
Blantyre,Neno,Neno,Neno,January,2024,Beans,2500.0,2024-01-31
Blantyre,Nkhulambe,Phalombe,Chiringa,January,2024,Beans,,2024-01-31
Blantyre,Naminjiwa,Phalombe,Phalombe,January,2024,Beans,2300.0,2024-01-31
Blantyre,Milonde,Mulanje,Muloza,January,2024,Beans,,2024-01-31
Shirevalley,Mitole,Chikwawa,Chikhwawa,January,2024,Beans,2000.0,2024-01-31
Shirevalley,Mikalango,Chikwawa,Ngabu,January,2024,Beans,2100.0,2024-01-31
Shirevalley,Mbewe,Chikwawa,Nchalo,January,2024,Beans,2000.0,2024-01-31
Shirevalley,Magoti,Nsanje,Bangula,January,2024,Beans,2400.0,2024-01-31
Shirevalley,Zunde,Nsanje,Nsanje,January,2024,Beans,3000.08,2024-01-31
Karonga,Misuku,Chitipa,Misuku,February,2024,Beans,,2024-02-29
Karonga,Kavukuku,Chitipa,Nthalire,February,2024,Beans,,2024-02-29
Karonga,Lufita,Chitipa,Chitipa,February,2024,Beans,,2024-02-29
Karonga,Mpata,Karonga,Karonga,February,2024,Beans,,2024-02-29
Karonga,Vinthukutu,Karonga,Chilumba,February,2024,Beans,,2024-02-29
Mzuzu,Bolero,Rumphi,Rumphi,February,2024,Beans,,2024-02-29
Mzuzu,Katowo,Rumphi,Hewe,February,2024,Beans,,2024-02-29
Mzuzu,Emsizini,Mzimba,Mzuzu,February,2024,Beans,2707.6,2024-02-29
Mzuzu,Kazomba,Mzimba,Mzimba,February,2024,Beans,2000.0,2024-02-29
Mzuzu,Mbawa,Mzimba,Embangweni,February,2024,Beans,2999.2,2024-02-29
Mzuzu,Champhira,Mzimba,Jenda,February,2024,Beans,2602.2,2024-02-29
Mzuzu,Mpamba,Nkhata,Mpamba,February,2024,Beans,,2024-02-29
Mzuzu,Nkhata Bay,Nkhata,Nkhata Bay,February,2024,Beans,,2024-02-29
Mzuzu,Chintheche,Nkhata,Chintheche,February,2024,Beans,1962.26,2024-02-29
Salima,Nkhunga,Nkhotakota,Dwangwa,February,2024,Beans,2400.0,2024-02-29
Salima,Linga,Nkhotakota,Nkhotakota,February,2024,Beans,,2024-02-29
Salima,Mwansambo,Nkhotakota,Mwansambo,February,2024,Beans,3112.5,2024-02-29
Salima,Tembwe,Salima,Salima,February,2024,Beans,,2024-02-29
Kasungu,Chikwatula,Ntchisi,Ntchisi,February,2024,Beans,2687.5,2024-02-29
Kasungu,Malomo,Ntchisi,Malomo,February,2024,Beans,3200.0,2024-02-29
Kasungu,Nachisaka,Dowa,Dowa,February,2024,Beans,,2024-02-29
Kasungu,Mponela,Dowa,Mponela,February,2024,Beans,,2024-02-29
Kasungu,Madisi,Dowa,Madisi,February,2024,Beans,,2024-02-29
Kasungu,Bowe,Dowa,Bowe,February,2024,Beans,,2024-02-29
Kasungu,Nambuma,Dowa,Nambuma,February,2024,Beans,,2024-02-29
Kasungu,Santhe,Kasungu,Santhe,February,2024,Beans,2000.0,2024-02-29
Kasungu,Chipala,Kasungu,Kasungu,February,2024,Beans,2300.0,2024-02-29
Kasungu,Chamama,Kasungu,Chamama,February,2024,Beans,3533.0,2024-02-29
Kasungu,Kaluluma,Kasungu,Nkhamenya,February,2024,Beans,1982.22,2024-02-29
Kasungu,Kaluluma,Kasungu,Chatoloma,February,2024,Beans,2095.66,2024-02-29
Kasungu,Mkanda,Mchinji,Mkanda,February,2024,Beans,3383.3,2024-02-29
Kasungu,Zulu,Mchinji,Mchinji,February,2024,Beans,4000.0,2024-02-29
Lilongwe,Chilaza,Lilongwe,Msundwe,February,2024,Beans,,2024-02-29
Lilongwe,Demera,Lilongwe,Kasiya,February,2024,Beans,,2024-02-29
Lilongwe,Chitsime,Lilongwe,Lilongwe,February,2024,Beans,,2024-02-29
Lilongwe,Mitundu,Lilongwe,Mitundu,February,2024,Beans,2900.0,2024-02-29
Lilongwe,Chitsime,Lilongwe,Nanjiri,February,2024,Beans,1600.0,2024-02-29
Lilongwe,Chitekwere,Lilongwe,Nkhoma,February,2024,Beans,,2024-02-29
Lilongwe,Lobi,Dedza,Thete,February,2024,Beans,,2024-02-29
Lilongwe,Mtakataka,Dedza,Mtakataka,February,2024,Beans,,2024-02-29
Lilongwe,Linthipe,Dedza,Chimbiya,February,2024,Beans,1687.63,2024-02-29
Lilongwe,Bembeke,Dedza,Bembeke Turn off,February,2024,Beans,1975.0,2024-02-29
Lilongwe,Njolomole,Ntcheu,Lizulu,February,2024,Beans,,2024-02-29
Lilongwe,Sharpevale,Ntcheu,Sharpevaley,February,2024,Beans,,2024-02-29
Lilongwe,Tsangano,Ntcheu,Tsangano Turn off,February,2024,Beans,,2024-02-29
Lilongwe,Nsipe,Ntcheu,Ntcheu,February,2024,Beans,,2024-02-29
Lilongwe,Manjawira,Ntcheu,Ntonda,February,2024,Beans,,2024-02-29
Machinga,Bazale,Balaka,Balaka,February,2024,Beans,3407.71,2024-02-29
Machinga,Chikweo,Machinga,Ntaja,February,2024,Beans,,2024-02-29
Machinga,Mpiya,Machinga,Namwera,February,2024,Beans,2329.475,2024-02-29
Machinga,Mbwadzulu,Mangochi,Monkey Bay,February,2024,Beans,3000.0,2024-02-29
Machinga,Nasenga,Mangochi,Mangochi,February,2024,Beans,3133.25,2024-02-29
Machinga,Mtubwi,Machinga,Liwonde,February,2024,Beans,3000.0,2024-02-29
Machinga,Mpokwa,Zomba,Jali,February,2024,Beans,,2024-02-29
Machinga,Ngwelero,Zomba,Mayaka,February,2024,Beans,,2024-02-29
Machinga,Thondwe,Zomba,Zomba,February,2024,Beans,,2024-02-29
Machinga,Thondwe,Zomba,Thondwe,February,2024,Beans,,2024-02-29
Blantyre,Mbulumbuzi,Chiradzulu,Chiradzulu,February,2024,Beans,3975.455,2024-02-29
Blantyre,Lunzu,Blantyre,Lunzu,February,2024,Beans,,2024-02-29
Blantyre,Mtonda,Blantyre,Limbe,February,2024,Beans,,2024-02-29
Blantyre,Dwale,Thyolo,Bvumbwe,February,2024,Beans,,2024-02-29
Blantyre,Nkhonjeni,Thyolo,Luncheza,February,2024,Beans,,2024-02-29
Blantyre,Mwanza,Mwanza,Mwanza,February,2024,Beans,2389.19,2024-02-29
Blantyre,Neno,Neno,Neno,February,2024,Beans,2500.0,2024-02-29
Blantyre,Nkhulambe,Phalombe,Chiringa,February,2024,Beans,,2024-02-29
Blantyre,Naminjiwa,Phalombe,Phalombe,February,2024,Beans,2500.0,2024-02-29
Blantyre,Milonde,Mulanje,Muloza,February,2024,Beans,,2024-02-29
Shirevalley,Mitole,Chikwawa,Chikhwawa,February,2024,Beans,3500.0,2024-02-29
Shirevalley,Mikalango,Chikwawa,Ngabu,February,2024,Beans,3600.0,2024-02-29
Shirevalley,Mbewe,Chikwawa,Nchalo,February,2024,Beans,3500.0,2024-02-29
Shirevalley,Magoti,Nsanje,Bangula,February,2024,Beans,2400.0,2024-02-29
Shirevalley,Zunde,Nsanje,Nsanje,February,2024,Beans,3000.22,2024-02-29
Karonga,Misuku,Chitipa,Misuku,March,2024,Beans,2875.495,2024-03-31
Karonga,Kavukuku,Chitipa,Nthalire,March,2024,Beans,,2024-03-31
Karonga,Lufita,Chitipa,Chitipa,March,2024,Beans,,2024-03-31
Karonga,Mpata,Karonga,Karonga,March,2024,Beans,1317.89,2024-03-31
Karonga,Vinthukutu,Karonga,Chilumba,March,2024,Beans,1962.86,2024-03-31
Mzuzu,Bolero,Rumphi,Rumphi,March,2024,Beans,2543.67,2024-03-31
Mzuzu,Katowo,Rumphi,Hewe,March,2024,Beans,,2024-03-31
Mzuzu,Emsizini,Mzimba,Mzuzu,March,2024,Beans,,2024-03-31
Mzuzu,Kazomba,Mzimba,Mzimba,March,2024,Beans,1709.41,2024-03-31
Mzuzu,Mbawa,Mzimba,Embangweni,March,2024,Beans,2664.4,2024-03-31
Mzuzu,Champhira,Mzimba,Jenda,March,2024,Beans,2569.1,2024-03-31
Mzuzu,Mpamba,Nkhata,Mpamba,March,2024,Beans,,2024-03-31
Mzuzu,Nkhata Bay,Nkhata,Nkhata Bay,March,2024,Beans,1231.36,2024-03-31
Mzuzu,Chintheche,Nkhata,Chintheche,March,2024,Beans,1962.72,2024-03-31
Salima,Nkhunga,Nkhotakota,Dwangwa,March,2024,Beans,3000.0,2024-03-31
Salima,Linga,Nkhotakota,Nkhotakota,March,2024,Beans,,2024-03-31
Salima,Mwansambo,Nkhotakota,Mwansambo,March,2024,Beans,,2024-03-31
Salima,Tembwe,Salima,Salima,March,2024,Beans,,2024-03-31
Kasungu,Chikwatula,Ntchisi,Ntchisi,March,2024,Beans,2596.7,2024-03-31
Kasungu,Malomo,Ntchisi,Malomo,March,2024,Beans,3200.0,2024-03-31
Kasungu,Nachisaka,Dowa,Dowa,March,2024,Beans,2950.0,2024-03-31
Kasungu,Mponela,Dowa,Mponela,March,2024,Beans,1500.0,2024-03-31
Kasungu,Madisi,Dowa,Madisi,March,2024,Beans,,2024-03-31
Kasungu,Bowe,Dowa,Bowe,March,2024,Beans,,2024-03-31
Kasungu,Nambuma,Dowa,Nambuma,March,2024,Beans,2925.0,2024-03-31
Kasungu,Santhe,Kasungu,Santhe,March,2024,Beans,2000.0,2024-03-31
Kasungu,Chipala,Kasungu,Kasungu,March,2024,Beans,2800.0,2024-03-31
Kasungu,Chamama,Kasungu,Chamama,March,2024,Beans,3533.33,2024-03-31
Kasungu,Kaluluma,Kasungu,Nkhamenya,March,2024,Beans,1996.52,2024-03-31
Kasungu,Kaluluma,Kasungu,Chatoloma,March,2024,Beans,2095.66,2024-03-31
Kasungu,Mkanda,Mchinji,Mkanda,March,2024,Beans,3608.3,2024-03-31
Kasungu,Zulu,Mchinji,Mchinji,March,2024,Beans,2500.0,2024-03-31
Lilongwe,Chilaza,Lilongwe,Msundwe,March,2024,Beans,,2024-03-31
Lilongwe,Demera,Lilongwe,Kasiya,March,2024,Beans,,2024-03-31
Lilongwe,Chitsime,Lilongwe,Lilongwe,March,2024,Beans,3450.0,2024-03-31
Lilongwe,Mitundu,Lilongwe,Mitundu,March,2024,Beans,,2024-03-31
Lilongwe,Chitsime,Lilongwe,Nanjiri,March,2024,Beans,1650.0,2024-03-31
Lilongwe,Chitekwere,Lilongwe,Nkhoma,March,2024,Beans,,2024-03-31
Lilongwe,Lobi,Dedza,Thete,March,2024,Beans,2125.0,2024-03-31
Lilongwe,Mtakataka,Dedza,Mtakataka,March,2024,Beans,,2024-03-31
Lilongwe,Linthipe,Dedza,Chimbiya,March,2024,Beans,2500.12,2024-03-31
Lilongwe,Bembeke,Dedza,Bembeke Turn off,March,2024,Beans,1975.0,2024-03-31
Lilongwe,Njolomole,Ntcheu,Lizulu,March,2024,Beans,,2024-03-31
Lilongwe,Sharpevale,Ntcheu,Sharpevaley,March,2024,Beans,,2024-03-31
Lilongwe,Tsangano,Ntcheu,Tsangano Turn off,March,2024,Beans,,2024-03-31
Lilongwe,Nsipe,Ntcheu,Ntcheu,March,2024,Beans,1962.51,2024-03-31
Lilongwe,Manjawira,Ntcheu,Ntonda,March,2024,Beans,,2024-03-31
